eventID,occurrenceID,basisOfRecord,eventDate,kingdom,scientificName,taxonRank,vernacularName,decimalLatitude,decimalLongitude,geodeticDatum,countryCode,individualCount,organismQuantity,organismQuantityType,occurrenceStatus,identificationReferences,remarks
UGM-2016KS-BA021-Po,UGM-2016KS-BA021-Po-EM001,HumanObservation,2016-01/02,Plantae,Sloanea sigun,species,,-6.737286,107.003119,WGS84,ID,8,8,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Pa,UGM-2016KS-BA021-Pa-EM040,HumanObservation,2016-01/02,Plantae,Castanopsis accuninatussima,species,,-6.737286,107.003119,WGS84,ID,2,2,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Pa,UGM-2016KS-BA021-Pa-EM041,HumanObservation,2016-01/02,Plantae,Flacourtia rukam,species,,-6.737286,107.003119,WGS84,ID,15,15,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Pa,UGM-2016KS-BA021-Pa-EM042,HumanObservation,2016-01/02,Plantae,Eugenia polyantha,species,,-6.737286,107.003119,WGS84,ID,5,5,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Pa,UGM-2016KS-BA021-Pa-EM043,HumanObservation,2016-01/02,Plantae,Castanopsis argentea,species,,-6.737286,107.003119,WGS84,ID,25,25,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Pa,UGM-2016KS-BA021-Pa-EM044,HumanObservation,2016-01/02,Plantae,Toona sureni,species,,-6.737286,107.003119,WGS84,ID,9,9,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Pa,UGM-2016KS-BA021-Pa-EM045,HumanObservation,2016-01/02,Plantae,Fagraea blumei,species,,-6.737286,107.003119,WGS84,ID,6,6,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Pa,UGM-2016KS-BA021-Pa-EM046,HumanObservation,2016-01/02,Plantae,Amomum coccineum,species,,-6.737286,107.003119,WGS84,ID,22,22,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Pa,UGM-2016KS-BA021-Pa-EM047,HumanObservation,2016-01/02,Plantae,Ficus ribes,species,,-6.737286,107.003119,WGS84,ID,22,22,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM001,HumanObservation,2016-01/02,Plantae,Eupatorium sordidum,species,,-6.737286,107.003119,WGS84,ID,11,11,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM002,HumanObservation,2016-01/02,Plantae,Chimonobambusa quadrangularis,species,,-6.737286,107.003119,WGS84,ID,22,22,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM003,HumanObservation,2016-01/02,Plantae,Begonia robusta,species,,-6.737286,107.003119,WGS84,ID,14,14,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM004,HumanObservation,2016-01/02,Plantae,Pinanga coronata,species,,-6.737286,107.003119,WGS84,ID,9,9,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM005,HumanObservation,2016-01/02,Plantae,Sloanea sigun,species,,-6.737286,107.003119,WGS84,ID,15,15,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM006,HumanObservation,2016-01/02,Plantae,Strobilanthes blumei,species,,-6.737286,107.003119,WGS84,ID,40,40,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM007,HumanObservation,2016-01/02,Plantae,Curculigo capitulata,species,,-6.737286,107.003119,WGS84,ID,11,11,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM008,HumanObservation,2016-01/02,Plantae,Rubus moluccanus,species,,-6.737286,107.003119,WGS84,ID,12,12,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM009,HumanObservation,2016-01/02,Plantae,Melastoma sp.,genus,,-6.737286,107.003119,WGS84,ID,10,10,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM010,HumanObservation,2016-01/02,Plantae,Begonia multangula,species,,-6.737286,107.003119,WGS84,ID,3,3,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM011,HumanObservation,2016-01/02,Plantae,Begonia muricata,species,,-6.737286,107.003119,WGS84,ID,9,9,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM012,HumanObservation,2016-01/02,Plantae,Nicolaia solaris,species,,-6.737286,107.003119,WGS84,ID,8,8,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM013,HumanObservation,2016-01/02,Plantae,Actinodaphne procera,species,,-6.737286,107.003119,WGS84,ID,2,2,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM014,HumanObservation,2016-01/02,Plantae,Persea rimosa,species,,-6.737286,107.003119,WGS84,ID,2,2,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM015,HumanObservation,2016-01/02,Plantae,Cinnamomum parthenoxylon,species,,-6.737286,107.003119,WGS84,ID,2,2,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM016,HumanObservation,2016-01/02,Plantae,Symplocos fasciculata,species,,-6.737286,107.003119,WGS84,ID,6,6,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM017,HumanObservation,2016-01/02,Plantae,Paederia foetida,species,,-6.737286,107.003119,WGS84,ID,5,5,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM018,HumanObservation,2016-01/02,Plantae,Polygala venenosa,species,,-6.737286,107.003119,WGS84,ID,5,5,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM019,HumanObservation,2016-01/02,Plantae,Cynodon dactylon,species,,-6.737286,107.003119,WGS84,ID,7,7,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM020,HumanObservation,2016-01/02,Plantae,Brugmenasia suaveolens,species,,-6.737286,107.003119,WGS84,ID,20,20,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM021,HumanObservation,2016-01/02,Plantae,Platanthera blumii,species,,-6.737286,107.003119,WGS84,ID,7,7,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM022,HumanObservation,2016-01/02,Plantae,Hypobathrum frutescens,species,,-6.737286,107.003119,WGS84,ID,4,4,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM023,HumanObservation,2016-01/02,Plantae,Saurauia bracteosa,species,,-6.737286,107.003119,WGS84,ID,14,14,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM024,HumanObservation,2016-01/02,Plantae,Saurauia reinwardtia,species,,-6.737286,107.003119,WGS84,ID,2,2,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM025,HumanObservation,2016-01/02,Plantae,Eugenia lineata,species,,-6.737286,107.003119,WGS84,ID,1,1,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM026,HumanObservation,2016-01/02,Plantae,Syzygium rostratum,species,,-6.737286,107.003119,WGS84,ID,3,3,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM027,HumanObservation,2016-01/02,Plantae,Austroeupatorium inulifolium,species,,-6.737286,107.003119,WGS84,ID,32,32,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM028,HumanObservation,2016-01/02,Plantae,Passiflora suberosa,species,,-6.737286,107.003119,WGS84,ID,14,14,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM029,HumanObservation,2016-01/02,Plantae,Asplenium nidus,species,,-6.737286,107.003119,WGS84,ID,4,4,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM030,HumanObservation,2016-01/02,Plantae,Syzygium pycnanthum,species,,-6.737286,107.003119,WGS84,ID,4,4,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM031,HumanObservation,2016-01/02,Plantae,Schefflera scanden,species,,-6.737286,107.003119,WGS84,ID,4,4,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM032,HumanObservation,2016-01/02,Plantae,Macaranga rhizinoides,species,,-6.737286,107.003119,WGS84,ID,23,23,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM033,HumanObservation,2016-01/02,Plantae,Elaecocarpus stipularis,species,,-6.737286,107.003119,WGS84,ID,13,13,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM034,HumanObservation,2016-01/02,Plantae,Ostodes paniculata,species,,-6.737286,107.003119,WGS84,ID,22,22,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM035,HumanObservation,2016-01/02,Plantae,Villebrunea rubescens,species,,-6.737286,107.003119,WGS84,ID,17,17,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM036,HumanObservation,2016-01/02,Plantae,Angiopteris evecta,species,,-6.737286,107.003119,WGS84,ID,3,3,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM037,HumanObservation,2016-01/02,Plantae,Rumex alpinus,species,,-6.737286,107.003119,WGS84,ID,4,4,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM038,HumanObservation,2016-01/02,Plantae,Ardissia javanica,species,,-6.737286,107.003119,WGS84,ID,33,33,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM039,HumanObservation,2016-01/02,Plantae,Cyathea constaminan,species,,-6.737286,107.003119,WGS84,ID,11,11,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM040,HumanObservation,2016-01/02,Plantae,Andiospteris efecta,species,,-6.737286,107.003119,WGS84,ID,8,8,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM041,HumanObservation,2016-01/02,Plantae,Impatiens platypetala,species,,-6.737286,107.003119,WGS84,ID,7,7,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM042,HumanObservation,2016-01/02,Plantae,Cyathea tomentosa,species,,-6.737286,107.003119,WGS84,ID,12,12,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM043,HumanObservation,2016-01/02,Plantae,Pandanus furcatus,species,,-6.737286,107.003119,WGS84,ID,4,4,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM044,HumanObservation,2016-01/02,Plantae,Trevesia sundaica,species,,-6.737286,107.003119,WGS84,ID,5,5,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM045,HumanObservation,2016-01/02,Plantae,Macropanax dispermum,species,,-6.737286,107.003119,WGS84,ID,3,3,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM046,HumanObservation,2016-01/02,Plantae,Mentha arvensis,species,,-6.737286,107.003119,WGS84,ID,6,6,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM047,HumanObservation,2016-01/02,Plantae,Quercus spicata,species,,-6.737286,107.003119,WGS84,ID,12,12,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM048,HumanObservation,2016-01/02,Plantae,Lithocarpus elegans,species,,-6.737286,107.003119,WGS84,ID,2,2,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM049,HumanObservation,2016-01/02,Plantae,Anaphalis javanica,species,,-6.737286,107.003119,WGS84,ID,1,1,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM050,HumanObservation,2016-01/02,Plantae,Piper recurvum,species,,-6.737286,107.003119,WGS84,ID,4,4,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM051,HumanObservation,2016-01/02,Plantae,Musa acuminatacolla,species,,-6.737286,107.003119,WGS84,ID,65,65,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM052,HumanObservation,2016-01/02,Plantae,Pilea melastomoides,species,,-6.737286,107.003119,WGS84,ID,12,12,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM053,HumanObservation,2016-01/02,Plantae,Laportea stimulans,species,,-6.737286,107.003119,WGS84,ID,36,36,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM054,HumanObservation,2016-01/02,Plantae,Acalypha boehmerioides,species,,-6.737286,107.003119,WGS84,ID,16,16,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM055,HumanObservation,2016-01/02,Plantae,Schima wallichii,species,,-6.737286,107.003119,WGS84,ID,6,6,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM056,HumanObservation,2016-01/02,Plantae,Melastoma malabathricum,species,,-6.737286,107.003119,WGS84,ID,17,17,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM057,HumanObservation,2016-01/02,Plantae,Elatostema strigosum,species,,-6.737286,107.003119,WGS84,ID,22,22,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM058,HumanObservation,2016-01/02,Plantae,Altingia excelsa,species,,-6.737286,107.003119,WGS84,ID,41,41,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM059,HumanObservation,2016-01/02,Plantae,Selaginella plana,species,,-6.737286,107.003119,WGS84,ID,5,5,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM060,HumanObservation,2016-01/02,Plantae,Calamus reinwardtii,species,,-6.737286,107.003119,WGS84,ID,5,5,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM061,HumanObservation,2016-01/02,Plantae,Piper baccatum,species,,-6.737286,107.003119,WGS84,ID,5,5,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM062,HumanObservation,2016-01/02,Plantae,Flacourtia rukam,species,,-6.737286,107.003119,WGS84,ID,20,20,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM063,HumanObservation,2016-01/02,Plantae,Sonchus asper,species,,-6.737286,107.003119,WGS84,ID,5,5,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM064,HumanObservation,2016-01/02,Plantae,Eugenia polyantha,species,,-6.737286,107.003119,WGS84,ID,4,4,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM065,HumanObservation,2016-01/02,Plantae,Castanopsis argentea,species,,-6.737286,107.003119,WGS84,ID,12,12,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM066,HumanObservation,2016-01/02,Plantae,Sambucus javanica,species,,-6.737286,107.003119,WGS84,ID,3,3,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM067,HumanObservation,2016-01/02,Plantae,Blumea chinensis,species,,-6.737286,107.003119,WGS84,ID,7,7,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM068,HumanObservation,2016-01/02,Plantae,Wedelia biflora,species,,-6.737286,107.003119,WGS84,ID,27,27,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM069,HumanObservation,2016-01/02,Plantae,Cestrum aurantiacum,species,,-6.737286,107.003119,WGS84,ID,3,3,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM070,HumanObservation,2016-01/02,Plantae,Melastoma polyanthum,species,,-6.737286,107.003119,WGS84,ID,3,3,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM071,HumanObservation,2016-01/02,Plantae,Piper betle,species,,-6.737286,107.003119,WGS84,ID,6,6,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM072,HumanObservation,2016-01/02,Plantae,Ixora micrantha,species,,-6.737286,107.003119,WGS84,ID,14,14,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM073,HumanObservation,2016-01/02,Plantae,Fragaria ananassa,species,,-6.737286,107.003119,WGS84,ID,2,2,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM074,HumanObservation,2016-01/02,Plantae,Dendropthoe pentandra,species,,-6.737286,107.003119,WGS84,ID,6,6,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM075,HumanObservation,2016-01/02,Plantae,Commelina nudiflora,species,,-6.737286,107.003119,WGS84,ID,23,23,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM076,HumanObservation,2016-01/02,Plantae,Eupatorium riparium,species,,-6.737286,107.003119,WGS84,ID,77,77,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM077,HumanObservation,2016-01/02,Plantae,Amomum coccineum,species,,-6.737286,107.003119,WGS84,ID,35,35,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM078,HumanObservation,2016-01/02,Plantae,Artocarpus elastica,species,,-6.737286,107.003119,WGS84,ID,27,27,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2016KS-BA021-Se,UGM-2016KS-BA021-Se-EM079,HumanObservation,2016-01/02,Plantae,Ficus ribes,species,,-6.737286,107.003119,WGS84,ID,22,22,individuals,present,Foris Indonesia (2015) | Seameo Biotrop (2011),
UGM-2013WM-BA022-LuRin,UGM-2013WM-BA022-LuRin-VE001,HumanObservation,2012-10/12 | 2013-03,Animalia,Lanius schach,species,Bentet kelabu,-7.542904,110.4282144,WGS84,ID,22,22,individuals,present,,
UGM-2013WM-BA022-LuRin,UGM-2013WM-BA022-LuRin-VE002,HumanObservation,2012-10/12 | 2013-03,Animalia,Psittacula alexandri,species,Betet biasa,-7.542904,110.4282144,WGS84,ID,32,32,individuals,present,,
UGM-2013WM-BA022-LuRin,UGM-2013WM-BA022-LuRin-VE003,HumanObservation,2012-10/12 | 2013-03,Animalia,Lonchura leucogastroides,species,Bondol jawa,-7.542904,110.4282144,WGS84,ID,144,144,individuals,present,,
UGM-2013WM-BA022-LuRin,UGM-2013WM-BA022-LuRin-VE004,HumanObservation,2012-10/12 | 2013-03,Animalia,Lonchura punctulata,species,Bondol peking,-7.542904,110.4282144,WGS84,ID,21,21,individuals,present,,
UGM-2013WM-BA022-LuRin,UGM-2013WM-BA022-LuRin-VE005,HumanObservation,2012-10/12 | 2013-03,Animalia,Passer montanus,species,Burung gereja eurasia,-7.542904,110.4282144,WGS84,ID,40,40,individuals,present,,
UGM-2013WM-BA022-LuRin,UGM-2013WM-BA022-LuRin-VE006,HumanObservation,2012-10/12 | 2013-03,Animalia,Aethopyga siparaja,species,Burung madu sepah raja,-7.542904,110.4282144,WGS84,ID,1,1,individuals,present,,
UGM-2013WM-BA022-LuRin,UGM-2013WM-BA022-LuRin-VE007,HumanObservation,2012-10/12 | 2013-03,Animalia,Nectarinia jugularis,species,Burung madu sriganti,-7.542904,110.4282144,WGS84,ID,30,30,individuals,present,,
UGM-2013WM-BA022-LuRin,UGM-2013WM-BA022-LuRin-VE008,HumanObservation,2012-10/12 | 2013-03,Animalia,Dicaeum trochileum,species,Cabai jawa,-7.542904,110.4282144,WGS84,ID,22,22,individuals,present,,
UGM-2013WM-BA022-LuRin,UGM-2013WM-BA022-LuRin-VE009,HumanObservation,2012-10/12 | 2013-03,Animalia,Dicaeum concolor,species,Cabai polos,-7.542904,110.4282144,WGS84,ID,3,3,individuals,present,,
UGM-2013WM-BA022-LuRin,UGM-2013WM-BA022-LuRin-VE010,HumanObservation,2012-10/12 | 2013-03,Animalia,Dendrocopos moluccensis,species,Caladi tilik,-7.542904,110.4282144,WGS84,ID,5,5,individuals,present,,
UGM-2013WM-BA022-LuRin,UGM-2013WM-BA022-LuRin-VE011,HumanObservation,2012-10/12 | 2013-03,Animalia,Dendrocopos macei,species,Caladi ulam,-7.542904,110.4282144,WGS84,ID,8,8,individuals,present,,
UGM-2013WM-BA022-LuRin,UGM-2013WM-BA022-LuRin-VE012,HumanObservation,2012-10/12 | 2013-03,Animalia,Halcyon cyanoventris,species,Cekakak jawa,-7.542904,110.4282144,WGS84,ID,10,10,individuals,present,,
UGM-2013WM-BA022-LuRin,UGM-2013WM-BA022-LuRin-VE013,HumanObservation,2012-10/12 | 2013-03,Animalia,Todirhamphus chloris,species,Cekakak sungai,-7.542904,110.4282144,WGS84,ID,3,3,individuals,present,,
UGM-2013WM-BA022-LuRin,UGM-2013WM-BA022-LuRin-VE014,HumanObservation,2012-10/12 | 2013-03,Animalia,Megalurus palustris,species,Cicakoreng jawa,-7.542904,110.4282144,WGS84,ID,27,27,individuals,present,,
UGM-2013WM-BA022-LuRin,UGM-2013WM-BA022-LuRin-VE015,HumanObservation,2012-10/12 | 2013-03,Animalia,Orthotomus ruficeps,species,Cinenen kelabu,-7.542904,110.4282144,WGS84,ID,6,6,individuals,present,,
UGM-2013WM-BA022-LuRin,UGM-2013WM-BA022-LuRin-VE016,HumanObservation,2012-10/12 | 2013-03,Animalia,Aegithina tiphia,species,Cipoh kacat,-7.542904,110.4282144,WGS84,ID,3,3,individuals,present,,
UGM-2013WM-BA022-LuRin,UGM-2013WM-BA022-LuRin-VE017,HumanObservation,2012-10/12 | 2013-03,Animalia,Myophonus glaucinus,species,Ciung batu kecil,-7.542904,110.4282144,WGS84,ID,3,3,individuals,present,,
UGM-2013WM-BA022-LuRin,UGM-2013WM-BA022-LuRin-VE018,HumanObservation,2012-10/12 | 2013-03,Animalia,Pycnonotus bimaculatus,species,Cucak gunung,-7.542904,110.4282144,WGS84,ID,3,3,individuals,present,,
UGM-2013WM-BA022-LuRin,UGM-2013WM-BA022-LuRin-VE019,HumanObservation,2012-10/12 | 2013-03,Animalia,Pycnonotus aurigaster,species,Cucak kutilang,-7.542904,110.4282144,WGS84,ID,261,261,individuals,present,,
UGM-2013WM-BA022-LuRin,UGM-2013WM-BA022-LuRin-VE020,HumanObservation,2012-10/12 | 2013-03,Animalia,Spilornis cheela,species,Elang ular bido,-7.542904,110.4282144,WGS84,ID,2,2,individuals,present,,
UGM-2013WM-BA022-LuRin,UGM-2013WM-BA022-LuRin-VE021,HumanObservation,2012-10/12 | 2013-03,Animalia,Corvus enca,species,Gagak hutan,-7.542904,110.4282144,WGS84,ID,6,6,individuals,present,,
UGM-2013WM-BA022-LuRin,UGM-2013WM-BA022-LuRin-VE022,HumanObservation,2012-10/12 | 2013-03,Animalia,Turnix suscitator,species,Gemak loreng,-7.542904,110.4282144,WGS84,ID,2,2,individuals,present,,
UGM-2013WM-BA022-LuRin,UGM-2013WM-BA022-LuRin-VE023,HumanObservation,2012-10/12 | 2013-03,Animalia,Turnix sylvatica,species,Gemak tegalan,-7.542904,110.4282144,WGS84,ID,1,1,individuals,present,,
UGM-2013WM-BA022-LuRin,UGM-2013WM-BA022-LuRin-VE024,HumanObservation,2012-10/12 | 2013-03,Animalia,Zosterops palpebrosus,species,Kacamata biasa,-7.542904,110.4282144,WGS84,ID,79,79,individuals,present,,
